session_id,push_id,datetime_utc,unix_ms,elapsed_s,temp_c,humidity_pct,pressure_hpa,gas_ohm,gas_baseline,gas_norm,humidity_delta_5m,temp_delta_5m,gas_delta_5m,humidity_max_10m,gas_min_10m,hour_sin,hour_cos,shower_label,iaq_label,split
20260430-235226,-OrWltI2-hEfHQxhMuDF,2026-05-01 04:24:06+00:00,1777609446000,16299,25.28718,41.8326,1003.59998,53952,54092.0,-0.0025881830954669824,-0.04597000000000406,0.007600000000000051,-0.0025881830954669824,41.90732,-0.06068355328243705,0.9135454576426009,0.4067366430758002,0,Good,test
20260430-235226,-OrWlvjJxqH_z3yIv3zC,2026-05-01 04:24:16+00:00,1777609456000,16309,25.28655,41.85009,1003.59998,53814,54092.0,-0.005139392146713008,-0.04625000000000057,0.005069999999999908,0.0025253629708565416,41.90732,-0.06068355328243705,0.9135454576426009,0.4067366430758002,0,Good,test
20260430-235226,-OrWlyAKwfcoOS23GU37,2026-05-01 04:24:26+00:00,1777609466000,16319,25.28687,41.86183,1003.59998,53918,54092.0,-0.0032167418472232494,-0.02277000000000129,0.005710000000000548,0.00253646417322847,41.90732,-0.06068355328243705,0.9135454576426009,0.4067366430758002,0,Good,test
20260430-235226,-OrWm-w5h7-ExzSm6qOe,2026-05-01 04:24:36+00:00,1777609476000,16329,25.28718,41.86772,1003.60999,53952,54092.0,-0.0025881830954669824,-0.022739999999998872,0.00601999999999947,0.0019030293463050052,41.90732,-0.06068355328243705,0.9135454576426009,0.4067366430758002,0,Good,test
20260430-235226,-OrWm230g75zEX7tch-w,2026-05-01 04:24:46+00:00,1777609486000,16339,25.2875,41.86189,1003.60999,53883,54092.0,-0.003863787621089995,-0.005150000000000432,0.006340000000001567,-2.2130697756105044e-05,41.90732,-0.06068355328243705,0.9135454576426009,0.4067366430758002,0,Good,test
20260430-235226,-OrWm4VkefGyCboG0Vm7,2026-05-01 04:24:56+00:00,1777609496000,16349,25.28782,41.86779,1003.60999,53918,54092.0,-0.0032167418472232494,-0.005139999999997258,0.006340000000001567,-6.081713229225474e-06,41.90732,-0.06068355328243705,0.9135454576426009,0.4067366430758002,0,Good,test
20260430-235226,-OrWm6wcRsLHJMPgJGoN,2026-05-01 04:25:06+00:00,1777609506000,16359,25.28813,41.86782,1003.60999,53883,54092.0,-0.003863787621089995,0.0007000000000019213,0.006339999999998014,-0.0006531274870959711,41.90732,-0.06068355328243705,0.9153114791194471,0.40274668985873724,0,Good,test
20260430-235226,-OrWm9NnzI0kTQa5xps2,2026-05-01 04:25:16+00:00,1777609516000,16369,25.28782,41.86779,1003.60999,53918,54092.0,-0.0032167418472232494,-0.005180000000002849,0.006029999999999092,-0.0006556372316673226,41.90732,-0.06068355328243705,0.9153114791194471,0.40274668985873724,0,Good,test
20260430-235226,-OrWmBorbi2uGdZhB0qR,2026-05-01 04:25:26+00:00,1777609526000,16379,25.2875,41.85604,1003.60999,53676,54092.0,-0.007690601197959033,0.0005700000000032901,0.005069999999999908,-0.007041045679520935,41.90732,-0.06068355328243705,0.9153114791194471,0.40274668985873724,0,Good,test
20260430-235226,-OrWmEGcSGNEF6vw9OmR,2026-05-01 04:25:36+00:00,1777609536000,16389,25.2875,41.86189,1003.60999,53745,54092.0,-0.00641499667233602,-0.005289999999995132,0.005069999999999908,-0.005134444364558057,41.90732,-0.06068355328243705,0.9153114791194471,0.40274668985873724,0,Good,test
20260430-235226,-OrWmGiud7-_MlpyWRV6,2026-05-01 04:25:46+00:00,1777609546000,16399,25.28782,41.8795,1003.60999,53779,54092.0,-0.005786437920579753,0.02984000000000009,0.005069999999999908,-0.005786437920579753,41.90732,-0.06068355328243705,0.9153114791194471,0.40274668985873724,0,Good,test
20260430-235226,-OrWmM-2BmDCiQKxZXrp,2026-05-01 04:25:56+00:00,1777609556000,16409,25.28908,41.89135,1003.62,53779,54092.0,-0.005786437920579753,0.041730000000001155,0.006649999999996936,-0.005786437920579753,41.90732,-0.06068355328243705,0.9153114791194471,0.40274668985873724,0,Good,test
20260430-235226,-OrWmM6vWPvgEiUkEkbg,2026-05-01 04:26:08+00:00,1777609568000,16421,25.2894,41.9031,1003.63,52663,54092.0,-0.026417954595873698,0.06506999999999863,0.00601999999999947,-0.02000295792353768,41.90732,-0.06068355328243705,0.917060074385124,0.39874906892524625,0,Good,test
20260430-235226,-OrWmOZ4xd_Zz28EoxIz,2026-05-01 04:26:18+00:00,1777609578000,16431,25.28908,41.86793,1003.63,52863,54092.0,-0.02272055017377801,0.012320000000002551,0.00537999999999883,-0.01630555350144199,41.90732,-0.06068355328243705,0.917060074385124,0.39874906892524625,0,Good,test
20260430-235226,-OrWmQzzhUEkv3S6nc9s,2026-05-01 04:26:28+00:00,1777609588000,16441,25.28877,41.86203,1003.62,53266,54092.0,-0.015270280263255194,0.018149999999998556,0.005389999999998452,-0.00439991126229387,41.90732,-0.06068355328243705,0.917060074385124,0.39874906892524625,0,Good,test
20260430-235226,-OrWmTR61NmECClZyXO3,2026-05-01 04:26:38+00:00,1777609598000,16451,25.28845,41.86786,1003.62,53676,54092.0,-0.007690601197959033,0.01805999999999841,0.004440000000002442,0.0012756045256230118,41.90732,-0.06068355328243705,0.917060074385124,0.39874906892524625,0,Good,test
20260430-235226,-OrWmVsoG684j5DCqg_X,2026-05-01 04:26:48+00:00,1777609608000,16461,25.28845,41.87371,1003.62,53436,54092.0,-0.01212748650447386,0.023850000000003035,0.003800000000001802,0.0018856762552688002,41.9031,-0.043454725328057046,0.917060074385124,0.39874906892524625,0,Good,test
20260430-235226,-OrWmYLg01tnim7Rg-YJ,2026-05-01 04:26:58+00:00,1777609618000,16471,25.28813,41.86782,1003.62,53883,54092.0,-0.003863787621089995,0.012060000000005289,0.0031699999999972306,0.00510241810249205,41.9031,-0.032796371306441675,0.917060074385124,0.39874906892524625,0,Good,test
20260430-235226,-OrWm_lvL1kjLSSY5eGv,2026-05-01 04:27:08+00:00,1777609628000,16481,25.2894,41.87383,1003.63,53745,54092.0,-0.00641499667233602,0.02967999999999904,0.0034799999999997056,0.0031797678030022923,41.9031,-0.026417954595873698,0.9187912101488983,0.3947438563842672,0,Good,test
20260430-235226,-OrWmcCcwGA-NOuHBTvV,2026-05-01 04:27:18+00:00,1777609638000,16491,25.2894,41.87383,1003.64001,53710,54092.0,-0.007062042446202766,0.029699999999998283,0.003800000000001802,0.0038083265547585584,41.9031,-0.026417954595873698,0.9187912101488983,0.3947438563842672,0,Good,test
20260430-235226,-OrWmeeJttBiwPuA7vzo,2026-05-01 04:27:28+00:00,1777609648000,16501,25.28972,41.86214,1003.65002,53710,54092.0,-0.007062042446202766,0.012159999999994398,0.004120000000000346,0.0019041632773792788,41.9031,-0.026417954595873698,0.9187912101488983,0.3947438563842672,0,Good,test
20260430-235226,-OrWmh5LBF_euvGRDXsx,2026-05-01 04:27:38+00:00,1777609658000,16511,25.29004,41.85048,1003.64001,53745,54092.0,-0.00641499667233602,-0.011210000000005493,0.004440000000002442,0.00571248983213784,41.9031,-0.026417954595873698,0.9187912101488983,0.3947438563842672,0,Good,test
20260430-235226,-OrWmjWqK1tXUgUX_n4S,2026-05-01 04:27:48+00:00,1777609668000,16521,25.29035,41.86222,1003.64001,53987,54092.0,-0.0019411373216002366,-0.005429999999996937,0.003800000000001802,0.007025068401981808,41.9031,-0.026417954595873698,0.9187912101488983,0.3947438563842672,0,Good,test
20260430-235226,-OrWmlyLNmVMq9XiVCpt,2026-05-01 04:27:58+00:00,1777609678000,16531,25.29067,41.85055,1003.65002,53814,54092.0,-0.005139392146713008,-0.005430000000004043,0.0037999999999982492,0.0025512090512460252,41.9031,-0.026417954595873698,0.9187912101488983,0.3947438563842672,0,Good,test
20260430-235226,-OrWmoQBcS3hOIyaBEwc,2026-05-01 04:28:08+00:00,1777609688000,16541,25.29099,41.86228,1003.65997,53848,54092.0,-0.004510833394956741,0.0005200000000016303,0.004760000000000986,0.005083931080381572,41.9031,-0.026417954595873698,0.9205048534524404,0.3907311284892737,0,Good,test
20260430-235226,-OrWmqr4hyS0leAVzl-D,2026-05-01 04:28:18+00:00,1777609698000,16551,25.29099,41.84472,1003.65002,53710,54092.0,-0.007062042446202766,-0.017079999999999984,0.004440000000002442,-0.0025512090512460252,41.9031,-0.026417954595873698,0.9205048534524404,0.3907311284892737,0,Good,test
20260430-235226,-OrWmtJ4nFSiLcl-4qM1,2026-05-01 04:28:28+00:00,1777609708000,16561,25.29004,41.84462,1003.65002,53607,54092.0,-0.008966205723582045,0.00620999999999583,0.0031700000000007833,0.0,41.9031,-0.026417954595873698,0.9205048534524404,0.3907311284892737,0,Good,test
20260430-235226,-OrWmvj1TAw05MFEwJNC,2026-05-01 04:28:38+00:00,1777609718000,16571,25.2913,41.84476,1003.65997,53779,54092.0,-0.005786437920579753,0.0004500000000007276,0.004120000000000346,0.0031797678030022914,41.9031,-0.026417954595873698,0.9205048534524404,0.3907311284892737,0,Good,test
20260430-235226,-OrWmyBo8gFJ2U6pIQZX,2026-05-01 04:28:48+00:00,1777609728000,16581,25.29289,41.8508,1003.65997,53573,54092.0,-0.009594764475338313,0.006489999999999441,0.005710000000000548,-0.0038083265547585593,41.9031,-0.026417954595873698,0.9205048534524404,0.3907311284892737,0,Good,test
20260430-235226,-OrWn-vCKCon211hReFM,2026-05-01 04:28:58+00:00,1777609738000,16591,25.29225,41.85072,1003.65997,53436,54092.0,-0.01212748650447386,0.012309999999999377,0.00537999999999883,-0.00571248983213784,41.9031,-0.026417954595873698,0.9205048534524404,0.3907311284892737,0,Good,test
20260430-235226,-OrWn22uPtq5-fTiWbkN,2026-05-01 04:29:08+00:00,1777609748000,16601,25.2932,41.83912,1003.66998,53131,54092.0,-0.017766028248169786,0.006520000000001858,0.00601999999999947,-0.015177845152702804,41.9031,-0.026417954595873698,0.9222009716704518,0.3867109616368206,0,Good,test
20260430-235226,-OrWn4V3FM3bmb3mvRFo,2026-05-01 04:29:18+00:00,1777609758000,16611,25.29416,41.84508,1003.66998,53232,54092.0,-0.015898839015011462,-0.005009999999998627,0.007610000000003225,-0.010759446868298455,41.9031,-0.026417954595873698,0.9222009716704518,0.3867109616368206,0,Good,test
20260430-235226,-OrWn6wFus8gH-odWl5y,2026-05-01 04:29:28+00:00,1777609768000,16621,25.29352,41.85086,1003.66998,53266,54092.0,-0.015270280263255194,-0.010970000000000368,0.006650000000000489,-0.012053538416031944,41.9031,-0.026417954595873698,0.9222009716704518,0.3867109616368206,0,Good,test
20260430-235226,-OrWn9NsbA3YVWLSHCLW,2026-05-01 04:29:38+00:00,1777609778000,16631,25.29352,41.85672,1003.67999,53436,54092.0,-0.01212748650447386,-0.01099999999999568,0.006340000000001567,-0.009539303409006878,41.9031,-0.026417954595873698,0.9222009716704518,0.3867109616368206,0,Good,test
20260430-235226,-OrWnBou3QnhEBh6QsTr,2026-05-01 04:29:48+00:00,1777609788000,16641,25.29352,41.86842,1003.67999,53607,54092.0,-0.008966205723582045,0.006529999999997926,0.00601999999999947,-0.00510241810249205,41.9031,-0.026417954595873698,0.9222009716704518,0.3867109616368206,0,Good,test
20260430-235226,-OrWnEGEms0wOmmkxmZh,2026-05-01 04:29:58+00:00,1777609798000,16651,25.29384,41.86847,1003.69,53470,54092.0,-0.011498927752717592,0.0006800000000026785,0.00601999999999947,-0.008282185905494344,41.9031,-0.026417954595873698,0.9222009716704518,0.3867109616368206,0,Good,test
20260430-235226,-OrWnGhFLseTEnv7mwbx,2026-05-01 04:30:08+00:00,1777609808000,16661,25.29447,41.86268,1003.67999,53676,54092.0,-0.007690601197959033,-0.005140000000004363,0.006340000000001567,-0.003826813576869038,41.9031,-0.026417954595873698,0.9238795325112867,0.38268343236508984,0,Good,test
20260430-235226,-OrWnJ8lDpjNT2Nblt4l,2026-05-01 04:30:18+00:00,1777609818000,16671,25.29479,41.85101,1003.67999,53641,54092.0,-0.008337646971825778,-0.01677999999999713,0.0069699999999990325,-0.005120905124602529,41.9031,-0.026417954595873698,0.9238795325112867,0.38268343236508984,0,Good,test
20260430-235226,-OrWnLaDHldErW4w8KGQ,2026-05-01 04:30:28+00:00,1777609828000,16681,25.29542,41.86279,1003.67999,53848,54092.0,-0.004510833394956741,0.006749999999996703,0.007919999999998595,0.0031797678030022923,41.9031,-0.026417954595873698,0.9238795325112867,0.38268343236508984,0,Good,test
20260430-235226,-OrWnO0zThNa1S1k6l7P,2026-05-01 04:30:38+00:00,1777609838000,16691,25.29479,41.87442,1003.67999,53745,54092.0,-0.00641499667233602,0.012529999999998154,0.007289999999997576,0.0,41.9031,-0.026417954595873698,0.9238795325112867,0.38268343236508984,0,Good,test
20260430-235226,-OrWnQTSa6YBJ5Nn7-fD,2026-05-01 04:30:48+00:00,1777609848000,16701,25.29542,41.88035,1003.67999,53607,54092.0,-0.008966205723582045,0.0008499999999997954,0.007600000000000051,-0.0031797678030022914,41.9031,-0.026417954595873698,0.9238795325112867,0.38268343236508984,0,Good,test
20260430-235226,-OrWnSuS_lpaX5Mlb1dm,2026-05-01 04:30:58+00:00,1777609858000,16711,25.29542,41.89206,1003.67999,53745,54092.0,-0.00641499667233602,0.00070999999999799,0.006340000000001567,-0.000628558751756267,41.9031,-0.026417954595873698,0.9238795325112867,0.38268343236508984,0,Good,test
20260430-235226,-OrWnVM-CQDgMSnI38Tn,2026-05-01 04:31:08+00:00,1777609868000,16721,25.29574,41.88624,1003.67999,53745,54092.0,-0.00641499667233602,-0.016860000000001207,0.006339999999998014,0.02000295792353768,41.9031,-0.026417954595873698,0.9255405040175664,0.37864861735243305,0,Good,test
20260430-235226,-OrWnXnWJqpG1Y5Wnw1P,2026-05-01 04:31:18+00:00,1777609878000,16731,25.29606,41.88627,1003.67999,54057,54092.0,-0.0006470457738667456,0.01834000000000202,0.006980000000002207,0.022073504399911265,41.9031,-0.026417954595873698,0.9255405040175664,0.37864861735243305,0,Good,test
20260430-235226,-OrWn_ElEjOoUk0FTfhJ,2026-05-01 04:31:28+00:00,1777609888000,16741,25.29732,41.90398,1003.67999,53987,54092.0,-0.0019411373216002366,0.04194999999999993,0.008549999999999613,0.013329142941654958,41.90398,-0.026417954595873698,0.9255405040175664,0.37864861735243305,0,Good,test
20260430-235226,-OrWnbfpoeYtAosRL5HN,2026-05-01 04:31:38+00:00,1777609898000,16751,25.29732,41.88641,1003.66998,53883,54092.0,-0.003863787621089995,0.018549999999997624,0.008869999999998157,0.003826813576869038,41.90398,-0.026417954595873698,0.9255405040175664,0.37864861735243305,0,Good,test
20260430-235226,-OrWne71bBpwz6_qb-he,2026-05-01 04:31:48+00:00,1777609908000,16761,25.29764,41.8923,1003.67999,53745,54092.0,-0.00641499667233602,0.01858999999999611,0.009190000000000254,0.00571248983213784,41.90398,-0.026417954595873698,0.9255405040175664,0.37864861735243305,0,Good,test
20260430-235226,-OrWngZ0RIp1GN1xtmDf,2026-05-01 04:31:58+00:00,1777609918000,16771,25.29764,41.87474,1003.67999,53710,54092.0,-0.007062042446202766,0.006920000000000925,0.00951000000000235,-0.003198254825112771,41.90398,-0.026417954595873698,0.9255405040175664,0.37864861735243305,0,Good,test
20260430-235226,-OrWnj5HcQt_vyucSMJg,2026-05-01 04:32:08+00:00,1777609928000,16781,25.29669,41.88049,1003.67999,53745,54092.0,-0.00641499667233602,0.006660000000003663,0.007290000000001129,0.0,41.90398,-0.026417954595873698,0.9271838545667873,0.3746065934159122,0,Good,test
20260430-235226,-OrWnlS3Dk1NwkRT1fH2,2026-05-01 04:32:18+00:00,1777609938000,16791,25.29606,41.90383,1003.67999,53641,54092.0,-0.008337646971825778,0.030000000000001137,0.00666000000000011,-0.0012756045256230126,41.90398,-0.026417954595873698,0.9271838545667873,0.3746065934159122,0,Good,test
20260430-235226,-OrWnntbxcrBZ7vx6eKr,2026-05-01 04:32:28+00:00,1777609948000,16801,25.29732,41.89812,1003.67999,53607,54092.0,-0.008966205723582045,0.03598000000000212,0.007600000000000051,-0.0019041632773792788,41.90398,-0.026417954595873698,0.9271838545667873,0.3746065934159122,0,Good,test
20260430-235226,-OrWnqKLxqtdtmgAE_hE,2026-05-01 04:32:38+00:00,1777609958000,16811,25.29827,41.90408,1003.67999,53504,54092.0,-0.010870369000961324,0.05360000000000298,0.008229999999997517,-0.004455372328625304,41.90408,-0.026417954595873698,0.9271838545667873,0.3746065934159122,0,Good,test
20260430-235226,-OrWnsmFjQuh3vhbv5Im,2026-05-01 04:32:48+00:00,1777609968000,16821,25.29827,41.90993,1003.69,53573,54092.0,-0.009594764475338313,0.04771000000000214,0.007919999999998595,-0.007653627153738076,41.90993,-0.026417954595873698,0.9271838545667873,0.3746065934159122,0,Good,test
20260430-235226,-OrWnvCkUI2hqaVycIRs,2026-05-01 04:32:58+00:00,1777609978000,16831,25.29891,41.90416,1003.69,53504,54092.0,-0.010870369000961324,0.05360999999999905,0.008240000000000691,-0.005730976854248317,41.90993,-0.026417954595873698,0.9271838545667873,0.3746065934159122,0,Good,test
20260430-235226,-OrWnxe2OgcnUjRRasCM,2026-05-01 04:33:08+00:00,1777609988000,16841,25.29891,41.90416,1003.67999,53504,54092.0,-0.010870369000961324,0.04187999999999903,0.007919999999998595,-0.006359535606004584,41.90993,-0.026417954595873698,0.9288095528719241,0.3705574375098364,0,Good,test
20260430-235226,-OrWo-5kIAPawMgQeSlI,2026-05-01 04:33:18+00:00,1777609998000,16851,25.29859,41.91583,1003.69,53710,54092.0,-0.007062042446202766,0.07110999999999734,0.007600000000000051,0.0,41.91583,-0.026417954595873698,0.9288095528719241,0.3705574375098364,0,Good,test
20260430-235226,-OrWo1XiG37KTXv1NQfE,2026-05-01 04:33:28+00:00,1777610008000,16861,25.29891,41.91587,1003.69,53710,54092.0,-0.007062042446202766,0.07124999999999915,0.008869999999998157,0.0019041632773792788,41.91587,-0.026417954595873698,0.9288095528719241,0.3705574375098364,0,Good,test
20260430-235226,-OrWo3z7zL0s9iw3vtuB,2026-05-01 04:33:38+00:00,1777610018000,16871,25.29827,41.91579,1003.69,53814,54092.0,-0.005139392146713008,0.07103000000000037,0.0069699999999990325,0.0006470457738667456,41.91587,-0.026417954595873698,0.9288095528719241,0.3705574375098364,0,Good,test
20260430-235226,-OrWo6Q1Hnf-W1928A6X,2026-05-01 04:33:48+00:00,1777610028000,16881,25.29923,41.9159,1003.67999,53848,54092.0,-0.004510833394956741,0.06510000000000105,0.006340000000001567,0.005083931080381572,41.9159,-0.026417954595873698,0.9288095528719241,0.3705574375098364,0,Good,test
20260430-235226,-OrWo8rG_xMBmnhtc2lw,2026-05-01 04:33:58+00:00,1777610038000,16891,25.29954,41.91593,1003.67999,53883,54092.0,-0.003863787621089995,0.06521000000000043,0.007290000000001129,0.008263698883383866,41.91593,-0.026417954595873698,0.9288095528719241,0.3705574375098364,0,Good,test
20260430-235226,-OrWoBIQhqPdgVO_X8Ot,2026-05-01 04:34:08+00:00,1777610048000,16901,25.3005,41.89847,1003.67999,53779,54092.0,-0.005786437920579753,0.05935000000000201,0.00730000000000075,0.011979590327590033,41.91593,-0.026417954595873698,0.9304175679820246,0.3665012267242973,0,Good,test
20260430-235226,-OrWoDjwtxhCPmZyVxoB,2026-05-01 04:34:18+00:00,1777610058000,16911,25.30113,41.89269,1003.67999,54022,54092.0,-0.0012940915477334912,0.04760999999999882,0.0069699999999990325,0.014604747467277971,41.91593,-0.026417954595873698,0.9304175679820246,0.3665012267242973,0,Good,test
20260430-235226,-OrWoGB2o_PJEPQEUk_b,2026-05-01 04:34:28+00:00,1777610068000,16921,25.30081,41.90437,1003.69,53814,54092.0,-0.005139392146713008,0.05351000000000283,0.007289999999997576,0.010130888116542187,41.91593,-0.026417954595873698,0.9304175679820246,0.3665012267242973,0,Good,test
20260430-235226,-OrWoIc98ln01Ca4Vbo7,2026-05-01 04:34:38+00:00,1777610078000,16931,25.3005,41.89847,1003.67999,53779,54092.0,-0.005786437920579753,0.0417500000000004,0.006979999999998654,0.006341048583894107,41.91593,-0.026417954595873698,0.9304175679820246,0.3665012267242973,0,Good,test
20260430-235226,-OrWoL3Vmtt2MoZIuR9O,2026-05-01 04:34:48+00:00,1777610088000,16941,25.30081,41.89266,1003.67999,53883,54092.0,-0.003863787621089995,0.02423999999999893,0.007289999999997576,0.00510241810249205,41.91593,-0.026417954595873698,0.9304175679820246,0.3665012267242973,0,Good,test
20260430-235226,-OrWoNVevPgL2m5rOhzb,2026-05-01 04:34:58+00:00,1777610098000,16951,25.30145,41.89858,1003.67999,53848,54092.0,-0.004510833394956741,0.030110000000000525,0.007609999999999673,0.006988094357760852,41.91593,-0.026417954595873698,0.9304175679820246,0.3665012267242973,0,Good,test
20260430-235226,-OrWoPx4IbbGM9Pzn_op,2026-05-01 04:35:08+00:00,1777610108000,16961,25.30208,41.90451,1003.67999,54092,54092.0,0.0,0.041830000000004475,0.007609999999999673,0.007690601197959033,41.91593,-0.026417954595873698,0.9320078692827984,0.3624380382837017,0,Good,test
20260430-235226,-OrWoSYUp1rVaWfUjso6,2026-05-01 04:35:18+00:00,1777610118000,16971,25.30208,41.92207,1003.67999,53745,54092.0,-0.00641499667233602,0.07105999999999568,0.007290000000001129,0.0019226502994897582,41.92207,-0.026417954595873698,0.9320078692827984,0.3624380382837017,0,Good,test
20260430-235226,-OrWoUpfyOhoye88jFnl,2026-05-01 04:35:28+00:00,1777610128000,16981,25.30113,41.92197,1003.67999,53918,54092.0,-0.0032167418472232494,0.059180000000004895,0.005710000000000548,0.0012940915477334912,41.92207,-0.026417954595873698,0.9320078692827984,0.3624380382837017,0,Good,test
20260430-235226,-OrWoXH9xIUBOTFgigQH,2026-05-01 04:35:38+00:00,1777610138000,16991,25.3005,41.91018,1003.66998,53883,54092.0,-0.003863787621089995,0.03575999999999624,0.005710000000000548,0.0025512090512460252,41.92207,-0.026417954595873698,0.9320078692827984,0.3624380382837017,0,Good,test
20260430-235226,-OrWoZiapV2PqeEmajL_,2026-05-01 04:35:48+00:00,1777610148000,17001,25.30081,41.92779,1003.66998,53918,54092.0,-0.0032167418472232494,0.0474400000000017,0.005389999999998452,0.005749463876358795,41.92779,-0.026417954595873698,0.9320078692827984,0.3624380382837017,0,Good,test
20260430-235226,-OrWob9WoUUhxPqoZHKK,2026-05-01 04:35:58+00:00,1777610158000,17011,25.30145,41.922,1003.66998,53918,54092.0,-0.0032167418472232494,0.029939999999996303,0.006029999999999092,0.003198254825112771,41.92779,-0.026417954595873698,0.9320078692827984,0.3624380382837017,0,Good,test
20260430-235226,-OrWodbffj48o7uMzN-H,2026-05-01 04:36:08+00:00,1777610168000,17021,25.30113,41.92197,1003.66998,53676,54092.0,-0.007690601197959033,0.03573000000000093,0.005390000000002004,-0.0012756045256230126,41.92779,-0.02272055017377801,0.9335804264972017,0.3583679495453004,0,Good,test
20260430-235226,-OrWog1ffq-lq-hDSIP6,2026-05-01 04:36:18+00:00,1777610178000,17031,25.30145,41.91615,1003.66998,53918,54092.0,-0.0032167418472232494,0.029879999999998574,0.005389999999998452,-0.002569696073356504,41.92779,-0.017766028248169786,0.9335804264972017,0.3583679495453004,0,Good,test
20260430-235226,-OrWoiTpA2PZWRkF-JMM,2026-05-01 04:36:28+00:00,1777610188000,17041,25.30113,41.91611,1003.66998,53883,54092.0,-0.003863787621089995,0.012130000000006191,0.0038100000000014234,-0.0019226502994897584,41.92779,-0.017766028248169786,0.9335804264972017,0.3583679495453004,0,Good,test
20260430-235226,-OrWokvgOumOoWEub6Ja,2026-05-01 04:36:38+00:00,1777610198000,17051,25.30145,41.91615,1003.66998,53607,54092.0,-0.008966205723582045,0.029740000000003874,0.004129999999999967,-0.00510241810249205,41.92779,-0.017766028248169786,0.9335804264972017,0.3583679495453004,0,Good,test
20260430-235226,-OrWonNRgkUT7mLtjLkn,2026-05-01 04:36:48+00:00,1777610208000,17061,25.30239,41.93968,1003.66998,53918,54092.0,-0.0032167418472232494,0.047380000000003974,0.0047499999999978115,0.003198254825112771,41.93968,-0.017766028248169786,0.9335804264972017,0.3583679495453004,0,Good,test
20260430-235226,-OrWopnYSDI3YAiN8UNi,2026-05-01 04:36:58+00:00,1777610218000,17071,25.30208,41.92793,1003.67999,53848,54092.0,-0.004510833394956741,0.05319000000000074,0.004439999999998889,0.0025512090512460252,41.93968,-0.017766028248169786,0.9335804264972017,0.3583679495453004,0,Good,test
20260430-235226,-OrWosF8ClOr0qFhqAK5,2026-05-01 04:37:08+00:00,1777610228000,17081,25.30239,41.93968,1003.67999,53918,54092.0,-0.0032167418472232494,0.059190000000000964,0.005699999999997374,0.003198254825112771,41.93968,-0.017766028248169786,0.9351352096860117,0.3542910379977158,0,Good,test
20260430-235226,-OrWougHDLbq6l-iqp1u,2026-05-01 04:37:18+00:00,1777610238000,17091,25.30271,41.93386,1003.69,54127,54127.0,0.0,0.030030000000003554,0.006650000000000489,0.008337646971825778,41.93968,-0.017766028248169786,0.9351352096860117,0.3542910379977158,0,Good,test
20260430-235226,-OrWox7sG7xN-NEofHCp,2026-05-01 04:37:28+00:00,1777610248000,17101,25.30303,41.93389,1003.67999,53779,54127.0,-0.006429323627764332,0.03576999999999941,0.005710000000000548,0.002536882095817713,41.93968,-0.017766028248169786,0.9351352096860117,0.3542910379977158,0,Good,test
20260430-235226,-OrWozaDwfpGESPHPrZD,2026-05-01 04:37:38+00:00,1777610258000,17111,25.30335,41.93392,1003.69,53814,54127.0,-0.005782696251408724,0.02984000000000009,0.005079999999999529,0.0050876727495526,41.93968,-0.017766028248169786,0.9351352096860117,0.3542910379977158,0,Good,test
20260430-235226,-OrWp10KyeFZBWfjtjff,2026-05-01 04:37:48+00:00,1777610268000,17121,25.30239,41.94553,1003.69,53883,54127.0,-0.004507916566593382,0.03559999999999519,0.004120000000000346,0.00508684790874493,41.94553,-0.017766028248169786,0.9351352096860117,0.3542910379977158,0,Good,test
20260430-235226,-OrWp3S8NygMmKE9OhVq,2026-05-01 04:37:58+00:00,1777610278000,17131,25.30366,41.93982,1003.69,53987,54127.0,-0.0025865095054224325,0.035660000000000025,0.004750000000001364,0.008283859495538892,41.94553,-0.017766028248169786,0.9351352096860117,0.3542910379977158,0,Good,test
20260430-235226,-OrWp5uK2Kq8p6KnSV-t,2026-05-01 04:38:08+00:00,1777610288000,17141,25.3043,41.93403,1003.69,53779,54127.0,-0.006429323627764332,0.029870000000002506,0.005390000000002004,0.004441045373196993,41.94553,-0.017766028248169786,0.9366721892483976,0.35020738125946765,0,Good,test
20260430-235226,-OrWp8KixFVPybRHxN09,2026-05-01 04:38:18+00:00,1777610298000,17151,25.30335,41.95149,1003.69,53883,54127.0,-0.004507916566593382,0.035660000000000025,0.004759999999997433,0.0025541258796093836,41.95149,-0.017766028248169786,0.9366721892483976,0.35020738125946765,0,Good,test
20260430-235226,-OrWpB6UJsCAvd_TLkiV,2026-05-01 04:38:28+00:00,1777610308000,17161,25.30366,41.94567,1003.69,53952,54127.0,-0.0032331368817780405,0.029800000000001603,0.004750000000001364,0.0038289055644247253,41.95149,-0.017766028248169786,0.9366721892483976,0.35020738125946765,0,Good,test
20260430-235226,-OrWpDD16vdjd2A2Bixz,2026-05-01 04:38:38+00:00,1777610318000,17171,25.30462,41.95749,1003.69,53848,54127.0,-0.005154543942948991,0.04169999999999874,0.006350000000001188,-1.5151796235983103e-05,41.95749,-0.017766028248169786,0.9366721892483976,0.35020738125946765,0,Good,test
20260430-235226,-OrWpFfYri1A828QmHJr,2026-05-01 04:38:48+00:00,1777610328000,17181,25.30462,41.95749,1003.69,53814,54127.0,-0.005782696251408724,0.04158999999999935,0.005389999999998452,-0.0012718628564519835,41.95749,-0.017766028248169786,0.9366721892483976,0.35020738125946765,0,Good,test
